timetag,mouse X,mouse Y,right eye x,right eye y,left eye x,left eye y,error rigth x,error right y,error left x,error left y,pp left,pp right
6193.641574,-1376.000000,350.000000,842.000000,817.000000,1066.000000,991.000000,-2218.000000,-467.000000,-2442.000000,-641.000000,47.347656,43.738281
6193.650057,-1376.000000,350.000000,840.000000,812.000000,1065.000000,984.000000,-2216.000000,-462.000000,-2441.000000,-634.000000,47.261719,43.578125
6193.658235,-1376.000000,350.000000,842.000000,805.000000,1061.000000,985.000000,-2218.000000,-455.000000,-2437.000000,-635.000000,47.445313,43.687500
6193.666635,-1376.000000,350.000000,843.000000,806.000000,1062.000000,984.000000,-2219.000000,-456.000000,-2438.000000,-634.000000,47.441406,43.753906
6193.674992,-1376.000000,350.000000,846.000000,811.000000,1063.000000,986.000000,-2222.000000,-461.000000,-2439.000000,-636.000000,47.519531,43.679688
6196.872897,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.879846,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.886301,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.892341,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.899765,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.908015,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.916578,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.924892,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.933121,-1414.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35141.000000,32595.000000,-35141.000000,32595.000000,0.000000,0.000000
6196.941464,-1413.000000,368.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35140.000000,32595.000000,-35140.000000,32595.000000,0.000000,0.000000
6201.690687,-1418.000000,367.000000,872.000000,798.000000,1326.000000,761.000000,-2290.000000,-431.000000,-2744.000000,-394.000000,31.621094,29.156250
6201.699402,-1418.000000,365.000000,944.000000,920.000000,1343.000000,820.000000,-2362.000000,-555.000000,-2761.000000,-455.000000,29.242188,23.531250
6201.708268,-1418.000000,365.000000,867.000000,1095.000000,1329.000000,917.000000,-2285.000000,-730.000000,-2747.000000,-552.000000,23.660156,18.902344
6201.716457,-1418.000000,365.000000,33727.000000,-32227.000000,1371.000000,1068.000000,-35145.000000,32592.000000,-2789.000000,-703.000000,19.183594,0.000000
6201.724266,-1418.000000,365.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35145.000000,32592.000000,-35145.000000,32592.000000,0.000000,0.000000
6201.733070,-1418.000000,365.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35145.000000,32592.000000,-35145.000000,32592.000000,0.000000,0.000000
6201.741289,-1418.000000,365.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35145.000000,32592.000000,-35145.000000,32592.000000,0.000000,0.000000
6201.749711,-1418.000000,365.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35145.000000,32592.000000,-35145.000000,32592.000000,0.000000,0.000000
6201.760709,-1418.000000,364.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35145.000000,32591.000000,-35145.000000,32591.000000,0.000000,0.000000
6201.766683,-1418.000000,364.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35145.000000,32591.000000,-35145.000000,32591.000000,0.000000,0.000000
6201.869708,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6201.875494,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6201.883540,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6201.891123,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6201.901225,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6201.908411,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6201.916329,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6201.924306,-1417.000000,363.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-35144.000000,32590.000000,-35144.000000,32590.000000,0.000000,0.000000
6202.692791,-1416.000000,371.000000,843.000000,548.000000,1019.000000,673.000000,-2259.000000,-177.000000,-2435.000000,-302.000000,40.691406,36.937500
6202.700821,-1416.000000,371.000000,844.000000,557.000000,1020.000000,666.000000,-2260.000000,-186.000000,-2436.000000,-295.000000,40.593750,36.800781
6202.707500,-1416.000000,371.000000,844.000000,557.000000,1021.000000,664.000000,-2260.000000,-186.000000,-2437.000000,-293.000000,40.429688,36.765625
6202.718641,-1416.000000,371.000000,841.000000,554.000000,1030.000000,669.000000,-2257.000000,-183.000000,-2446.000000,-298.000000,40.312500,36.753906
6202.724108,-1416.000000,371.000000,842.000000,554.000000,1032.000000,670.000000,-2258.000000,-183.000000,-2448.000000,-299.000000,40.296875,36.757813
6202.732317,-1416.000000,371.000000,845.000000,555.000000,1037.000000,671.000000,-2261.000000,-184.000000,-2453.000000,-300.000000,40.230469,36.769531
6202.740700,-1416.000000,371.000000,850.000000,557.000000,1038.000000,675.000000,-2266.000000,-186.000000,-2454.000000,-304.000000,40.132813,36.828125
6202.748958,-1416.000000,371.000000,854.000000,558.000000,1036.000000,673.000000,-2270.000000,-187.000000,-2452.000000,-302.000000,40.164063,36.867188
6202.757411,-1416.000000,371.000000,858.000000,559.000000,1038.000000,675.000000,-2274.000000,-188.000000,-2454.000000,-304.000000,40.070313,36.933594
6202.765629,-1416.000000,371.000000,859.000000,559.000000,1038.000000,678.000000,-2275.000000,-188.000000,-2454.000000,-307.000000,40.199219,36.847656
6202.774138,-1416.000000,371.000000,860.000000,556.000000,1038.000000,676.000000,-2276.000000,-185.000000,-2454.000000,-305.000000,40.203125,36.878906
6202.860068,-1416.000000,371.000000,854.000000,558.000000,1042.000000,678.000000,-2270.000000,-187.000000,-2458.000000,-307.000000,40.800781,37.101563
6202.866085,-1416.000000,371.000000,855.000000,561.000000,1038.000000,677.000000,-2271.000000,-190.000000,-2454.000000,-306.000000,40.847656,37.058594
6202.874065,-1416.000000,371.000000,854.000000,561.000000,1038.000000,681.000000,-2270.000000,-190.000000,-2454.000000,-310.000000,40.910156,36.996094
6202.882460,-1416.000000,371.000000,852.000000,561.000000,1039.000000,682.000000,-2268.000000,-190.000000,-2455.000000,-311.000000,40.976563,37.000000
6202.893226,-1416.000000,371.000000,848.000000,562.000000,1041.000000,684.000000,-2264.000000,-191.000000,-2457.000000,-313.000000,41.015625,36.945313
6202.899801,-1416.000000,371.000000,847.000000,563.000000,1040.000000,686.000000,-2263.000000,-192.000000,-2456.000000,-315.000000,41.062500,36.890625
6202.907459,-1416.000000,371.000000,846.000000,563.000000,1041.000000,685.000000,-2262.000000,-192.000000,-2457.000000,-314.000000,41.058594,36.914063
6202.915754,-1416.000000,371.000000,844.000000,562.000000,1041.000000,684.000000,-2260.000000,-191.000000,-2457.000000,-313.000000,41.148438,36.855469
6202.924402,-1416.000000,371.000000,836.000000,562.000000,1035.000000,682.000000,-2252.000000,-191.000000,-2451.000000,-311.000000,41.144531,36.925781
6202.932965,-1416.000000,371.000000,834.000000,564.000000,1031.000000,686.000000,-2250.000000,-193.000000,-2447.000000,-315.000000,41.113281,36.996094
6209.215973,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.227213,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.232787,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.241303,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.249137,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.257263,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.265827,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.274384,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.282458,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.290718,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.299302,-667.000000,552.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34394.000000,32779.000000,-34394.000000,32779.000000,0.000000,0.000000
6209.929869,-662.000000,542.000000,33727.000000,-32227.000000,1230.000000,506.000000,-34389.000000,32769.000000,-1892.000000,36.000000,43.265625,0.000000
6209.938115,-662.000000,542.000000,33727.000000,-32227.000000,1224.000000,470.000000,-34389.000000,32769.000000,-1886.000000,72.000000,43.429688,0.000000
6209.943824,-662.000000,542.000000,33727.000000,-32227.000000,1220.000000,451.000000,-34389.000000,32769.000000,-1882.000000,91.000000,43.527344,0.000000
6209.957933,-662.000000,542.000000,33727.000000,-32227.000000,1215.000000,442.000000,-34389.000000,32769.000000,-1877.000000,100.000000,43.738281,0.000000
6209.963629,-662.000000,542.000000,33727.000000,-32227.000000,1215.000000,451.000000,-34389.000000,32769.000000,-1877.000000,91.000000,43.718750,0.000000
6209.968904,-662.000000,542.000000,33727.000000,-32227.000000,1217.000000,456.000000,-34389.000000,32769.000000,-1879.000000,86.000000,43.800781,0.000000
6209.982708,-662.000000,542.000000,33727.000000,-32227.000000,1220.000000,476.000000,-34389.000000,32769.000000,-1882.000000,66.000000,44.148438,0.000000
6209.989610,-662.000000,542.000000,33727.000000,-32227.000000,1224.000000,488.000000,-34389.000000,32769.000000,-1886.000000,54.000000,44.406250,0.000000
6209.994883,-662.000000,542.000000,33727.000000,-32227.000000,1224.000000,492.000000,-34389.000000,32769.000000,-1886.000000,50.000000,44.570313,0.000000
6210.719562,-662.000000,539.000000,33727.000000,-32227.000000,1424.000000,620.000000,-34389.000000,32766.000000,-2086.000000,-81.000000,35.304688,0.000000
6210.726508,-662.000000,539.000000,33727.000000,-32227.000000,1526.000000,724.000000,-34389.000000,32766.000000,-2188.000000,-185.000000,32.996094,0.000000
6210.732579,-662.000000,539.000000,33727.000000,-32227.000000,1525.000000,785.000000,-34389.000000,32766.000000,-2187.000000,-246.000000,30.570313,0.000000
6210.743135,-662.000000,539.000000,33727.000000,-32227.000000,1564.000000,930.000000,-34389.000000,32766.000000,-2226.000000,-391.000000,26.496094,0.000000
6210.748609,-662.000000,539.000000,33727.000000,-32227.000000,1589.000000,1012.000000,-34389.000000,32766.000000,-2251.000000,-473.000000,24.042969,0.000000
6210.757785,-662.000000,539.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32766.000000,-34389.000000,32766.000000,0.000000,0.000000
6210.765582,-662.000000,539.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32766.000000,-34389.000000,32766.000000,0.000000,0.000000
6210.774445,-662.000000,539.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32766.000000,-34389.000000,32766.000000,0.000000,0.000000
6210.782434,-662.000000,539.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32766.000000,-34389.000000,32766.000000,0.000000,0.000000
6210.790943,-662.000000,539.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32766.000000,-34389.000000,32766.000000,0.000000,0.000000
6211.140804,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.149333,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.157431,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.165985,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.174251,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.182600,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.190711,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.199216,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.207558,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.215837,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.224190,-662.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34389.000000,32764.000000,-34389.000000,32764.000000,0.000000,0.000000
6211.548932,-663.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34390.000000,32764.000000,-34390.000000,32764.000000,0.000000,0.000000
6211.557546,-663.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34390.000000,32764.000000,-34390.000000,32764.000000,0.000000,0.000000
6211.570847,-663.000000,537.000000,33727.000000,-32227.000000,33727.000000,-32227.000000,-34390.000000,32764.000000,-34390.000000,32764.000000,0.000000,0.000000
